0.12455,0.14972,0.17477,0.19978,0.22478,0.24977,0.27475,0.29973,0.32471,0.34969,0.37468,0.39966,0.42464,0.44962,0.4746,0.49958,0.52456,0.54955,0.57453,0.59951,0.62449,0.64947,0.67446,0.69944,0.72442,0.7494,0.77439,0.79937,0.82435,0.84933,0.87432,0.8993,0.92428,0.94926,0.97424,0.99923,1.0242,1.0492,1.0742,1.0991,1.1241,1.1491,1.1741,1.1991,1.224,1.249,1.274,1.299,1.3239,1.3489,1.3739,1.3989,1.4238,1.4488,1.4738,1.4987,1.5237,1.5487,1.5736,1.5986,1.6235,1.6485,1.6734,1.6983,1.7233,1.7482,1.7731,1.798,1.823,1.8479,1.8728,1.8976,1.9225,1.9474,1.9722,2.0075,2.0446,2.0819,2.1193,2.1569,2.1946,2.2324,2.2704,2.3085,2.3467,2.385,2.4235,2.462,2.5007,2.5395,2.5784,2.6174,2.6565,2.6956,2.7349
0.12489,0.14987,0.17485,0.19983,0.22481,0.24979,0.27477,0.29975,0.32474,0.34972,0.3747,0.39968,0.42467,0.44965,0.47464,0.49962,0.52461,0.54959,0.57458,0.59956,0.62455,0.64954,0.67452,0.69951,0.7245,0.74949,0.77448,0.79946,0.82445,0.84944,0.87443,0.89942,0.92441,0.94941,0.98511,1.0215,1.0581,1.095,1.1321,1.1694,1.2069,1.2446,1.2824,1.3205,1.3587,1.3971,1.4356,1.4743,1.5131,1.5521,1.5912,1.6304,1.6698,1.7093,1.7489,1.7886,1.8284,1.8683,1.9084,1.9485,1.9887,2.029,2.0694,2.1099,2.1505,2.1911,2.2319,2.2727,2.3136,2.3545,2.3956,2.4367,2.4778,2.5191,2.5604,2.6017,2.6432,2.6847,2.7262,2.7678,2.8094,2.8511,2.8929,2.9347,2.9766,3.0185,3.0604,3.1024,3.1445,3.1866,3.2287,3.2709,3.3131,3.3554,3.3977
0.12489,0.14987,0.17485,0.19983,0.22481,0.2498,0.27478,0.29976,0.32474,0.34973,0.37471,0.39969,0.42468,0.44966,0.47465,0.49964,0.52463,0.54968,0.57473,0.59977,0.62481,0.64984,0.682,0.71758,0.75348,0.7897,0.82621,0.86299,0.90004,0.93733,0.97486,1.0126,1.0506,1.0888,1.1271,1.1657,1.2044,1.2433,1.2824,1.3216,1.361,1.4005,1.4402,1.48,1.5199,1.56,1.6001,1.6404,1.6808,1.7213,1.7619,1.8026,1.8434,1.8843,1.9253,1.9663,2.0075,2.0487,2.09,2.1314,2.1729,2.2144,2.256,2.2977,2.3394,2.3812,2.4231,2.465,2.507,2.549,2.5921,2.6358,2.6796,2.7234,2.7672,2.811,2.8549,2.8988,2.9427,2.9866,3.0306,3.0745,3.1185,3.1625,3.2065,3.2506,3.2946,3.3387,3.3828,3.4269,3.471,3.5151,3.5593,3.6034,3.6476
0.12489,0.14987,0.17485,0.19984,0.22482,0.2498,0.27478,0.29976,0.32475,0.34973,0.37476,0.39981,0.42484,0.44987,0.4749,0.49993,0.52496,0.55918,0.5944,0.63,0.66596,0.70226,0.73888,0.7758,0.813,0.85047,0.8882,0.92617,0.96738,1.0092,1.0513,1.0935,1.1358,1.1783,1.2209,1.2635,1.3063,1.3492,1.3922,1.4352,1.4783,1.5215,1.5647,1.608,1.6513,1.6947,1.7382,1.7817,1.8252,1.8688,1.9124,1.956,1.9997,2.0435,2.0872,2.131,2.1749,2.2187,2.2626,2.3065,2.3504,2.3944,2.4384,2.4824,2.5264,2.5705,2.6146,2.6587,2.7028,2.7469,2.7911,2.8353,2.8795,2.9237,2.9679,3.0121,3.0564,3.1007,3.1449,3.1892,3.2336,3.2779,3.3222,3.3666,3.4109,3.4553,3.4997,3.5441,3.5885,3.6329,3.6773,3.7218,3.7662,3.8107,3.8552
0.12489,0.14987,0.17486,0.19984,0.22482,0.2498,0.27479,0.29984,0.32487,0.3499,0.37492,0.39995,0.42497,0.45003,0.48692,0.52595,0.5656,0.60575,0.64635,0.68732,0.7286,0.77016,0.81196,0.85396,0.89615,0.9385,0.98099,1.0236,1.0663,1.1092,1.1521,1.1952,1.2383,1.2815,1.3247,1.3681,1.4115,1.4549,1.4984,1.542,1.5856,1.6293,1.673,1.7167,1.7605,1.8043,1.8482,1.8921,1.936,1.98,2.024,2.068,2.1121,2.1561,2.2002,2.2444,2.2885,2.3327,2.3769,2.4211,2.4653,2.5096,2.5538,2.5981,2.6424,2.6867,2.7311,2.7754,2.8198,2.8642,2.9086,2.953,2.9974,3.0418,3.0863,3.1307,3.1752,3.2197,3.2642,3.3087,3.3532,3.3977,3.4423,3.4868,3.5313,3.5759,3.6205,3.665,3.7096,3.7542,3.7988,3.8434,3.888,3.9326,3.9773
0.12489,0.14987,0.17486,0.19984,0.22483,0.24988,0.27491,0.29993,0.32495,0.34997,0.38077,0.41949,0.45894,0.499,0.53954,0.58051,0.62182,0.66343,0.70528,0.74736,0.78963,0.83207,0.87466,0.91738,0.96023,1.0032,1.0462,1.0894,1.1326,1.176,1.2194,1.2628,1.3063,1.3499,1.3936,1.4373,1.481,1.5248,1.5687,1.6125,1.6565,1.7004,1.7444,1.7884,1.8325,1.8766,1.9207,1.9649,2.009,2.0532,2.0975,2.1417,2.186,2.2303,2.2746,2.3189,2.3632,2.4076,2.452,2.4964,2.5408,2.5852,2.6297,2.6741,2.7186,2.7631,2.8076,2.8521,2.8966,2.9411,2.9857,3.0302,3.0748,3.1194,3.164,3.2085,3.2531,3.2978,3.3424,3.387,3.4316,3.4763,3.5209,3.5656,3.6102,3.6549,3.6996,3.7443,3.789,3.8336,3.8783,3.923,3.9678,4.0125,4.0572
0.12489,0.14988,0.17486,0.19988,0.22491,0.24993,0.27495,0.29997,0.33655,0.37561,0.41539,0.45576,0.49661,0.53785,0.57941,0.62126,0.66335,0.70564,0.74812,0.79076,0.83354,0.87646,0.91949,0.96263,1.0059,1.0492,1.0926,1.1361,1.1797,1.2233,1.267,1.3107,1.3545,1.3984,1.4423,1.4862,1.5302,1.5742,1.6183,1.6624,1.7065,1.7507,1.7949,1.8391,1.8833,1.9276,1.9719,2.0162,2.0606,2.1049,2.1493,2.1937,2.2381,2.2825,2.327,2.3715,2.4159,2.4604,2.5049,2.5495,2.594,2.6385,2.6831,2.7277,2.7723,2.8168,2.8614,2.9061,2.9507,2.9953,3.04,3.0846,3.1293,3.1739,3.2186,3.2633,3.308,3.3527,3.3974,3.4421,3.4868,3.5315,3.5762,3.6209,3.6657,3.7104,3.7552,3.7999,3.8447,3.8894,3.9342,3.979,4.0238,4.0685,4.1133
0.1249,0.14988,0.1749,0.19993,0.22495,0.24997,0.28325,0.32208,0.36173,0.40203,0.44285,0.48409,0.52568,0.56757,0.60971,0.65207,0.69461,0.73733,0.7802,0.82321,0.86634,0.90957,0.95291,0.99634,1.0399,1.0835,1.1271,1.1708,1.2146,1.2585,1.3024,1.3463,1.3903,1.4344,1.4785,1.5226,1.5667,1.6109,1.6551,1.6994,1.7437,1.788,1.8323,1.8767,1.921,1.9654,2.0098,2.0543,2.0987,2.1432,2.1877,2.2322,2.2767,2.3213,2.3658,2.4104,2.4549,2.4995,2.5441,2.5887,2.6334,2.678,2.7226,2.7673,2.8119,2.8566,2.9013,2.946,2.9907,3.0354,3.0801,3.1248,3.1695,3.2142,3.259,3.3037,3.3485,3.3932,3.438,3.4827,3.5275,3.5723,3.6171,3.6619,3.7066,3.7514,3.7962,3.841,3.8858,3.9307,3.9755,4.0203,4.0651,4.1099,4.1548
0.1249,0.1499,0.17493,0.19995,0.22497,0.26256,0.30166,0.34157,0.3821,0.42314,0.46458,0.50636,0.54842,0.59074,0.63326,0.67597,0.71885,0.76187,0.80503,0.8483,0.89168,0.93516,0.97873,1.0224,1.0661,1.1099,1.1537,1.1977,1.2416,1.2856,1.3297,1.3738,1.4179,1.4621,1.5063,1.5506,1.5949,1.6392,1.6835,1.7279,1.7723,1.8167,1.8611,1.9056,1.95,1.9945,2.039,2.0836,2.1281,2.1727,2.2172,2.2618,2.3064,2.351,2.3956,2.4403,2.4849,2.5296,2.5742,2.6189,2.6636,2.7083,2.753,2.7977,2.8424,2.8871,2.9319,2.9766,3.0214,3.0661,3.1109,3.1556,3.2004,3.2452,3.29,3.3348,3.3795,3.4243,3.4691,3.514,3.5588,3.6036,3.6484,3.6932,3.738,3.7829,3.8277,3.8726,3.9174,3.9622,4.0071,4.0519,4.0968,4.1417,4.1865
0.1249,0.14993,0.17495,0.19997,0.23788,0.27698,0.31693,0.35752,0.39863,0.44015,0.48202,0.52418,0.56659,0.60921,0.65203,0.69501,0.73813,0.78139,0.82477,0.86825,0.91182,0.95549,0.99923,1.043,1.0869,1.1309,1.1749,1.2189,1.263,1.3072,1.3513,1.3956,1.4398,1.4841,1.5284,1.5728,1.6172,1.6616,1.706,1.7504,1.7949,1.8394,1.8839,1.9285,1.973,2.0176,2.0621,2.1067,2.1513,2.196,2.2406,2.2852,2.3299,2.3746,2.4192,2.4639,2.5086,2.5533,2.598,2.6428,2.6875,2.7322,2.777,2.8217,2.8665,2.9113,2.956,3.0008,3.0456,3.0904,3.1352,3.18,3.2248,3.2696,3.3144,3.3593,3.4041,3.4489,3.4938,3.5386,3.5834,3.6283,3.6731,3.718,3.7628,3.8077,3.8526,3.8974,3.9423,3.9872,4.0321,4.0769,4.1218,4.1667,4.2116
