0.17152,0.21314,0.25543,0.29816,0.34121,0.38448,0.42791,0.47148,0.51514,0.55889,0.60271,0.64658,0.6905,0.73446,0.77846,0.8225,0.86656,0.91065,0.95476,0.9989,1.0431,1.0872,1.1314,1.1756,1.2199,1.2641,1.3084,1.3526,1.3969,1.4412,1.4855,1.5298,1.5741,1.6185,1.6628,1.7072,1.7515,1.7959,1.8403,1.8847,1.9291,1.9735,2.0179,2.0623,2.1067,2.1512,2.1956,2.24,2.2845,2.329,2.3734,2.4179,2.4624,2.5068,2.5513,2.5958,2.6403,2.6848,2.7293,2.7738,2.8183,2.8629,2.9074,2.9519,2.9965,3.041,3.0855,3.1301,3.1746,3.2192,3.2637,3.3083,3.3529,3.3974,3.442,3.4866,3.5312,3.5757,3.6203,3.6649,3.7095,3.7541,3.7987,3.8433,3.8879,3.9325,3.9771,4.0217,4.0663,4.111,4.1556,4.2002,4.2448,4.2895,4.3341
0.17454,0.21654,0.25913,0.30211,0.34536,0.3888,0.43239,0.47609,0.51988,0.56374,0.60766,0.65162,0.69563,0.73968,0.78375,0.82786,0.87199,0.91615,0.96032,1.0045,1.0487,1.093,1.1372,1.1815,1.2257,1.27,1.3143,1.3587,1.403,1.4473,1.4917,1.536,1.5804,1.6248,1.6691,1.7135,1.7579,1.8023,1.8467,1.8912,1.9356,1.98,2.0245,2.0689,2.1134,2.1578,2.2023,2.2468,2.2913,2.3357,2.3802,2.4247,2.4692,2.5137,2.5582,2.6028,2.6473,2.6918,2.7363,2.7809,2.8254,2.8699,2.9145,2.959,3.0036,3.0481,3.0927,3.1373,3.1818,3.2264,3.271,3.3156,3.3602,3.4047,3.4493,3.4939,3.5385,3.5831,3.6277,3.6723,3.7169,3.7615,3.8062,3.8508,3.8954,3.94,3.9846,4.0293,4.0739,4.1185,4.1632,4.2078,4.2524,4.2971,4.3417
0.17723,0.21954,0.26238,0.30556,0.34898,0.39256,0.43628,0.48009,0.52397,0.56792,0.61192,0.65597,0.70005,0.74416,0.7883,0.83246,0.87665,0.92086,0.96509,1.0093,1.0536,1.0979,1.1422,1.1865,1.2308,1.2751,1.3195,1.3638,1.4082,1.4525,1.4969,1.5413,1.5857,1.6301,1.6745,1.7189,1.7634,1.8078,1.8522,1.8967,1.9411,1.9856,2.0301,2.0746,2.119,2.1635,2.208,2.2525,2.297,2.3415,2.386,2.4305,2.4751,2.5196,2.5641,2.6086,2.6532,2.6977,2.7423,2.7868,2.8314,2.8759,2.9205,2.9651,3.0096,3.0542,3.0988,3.1434,3.188,3.2326,3.2771,3.3217,3.3663,3.4109,3.4555,3.5002,3.5448,3.5894,3.634,3.6786,3.7232,3.7679,3.8125,3.8571,3.9018,3.9464,3.991,4.0357,4.0803,4.125,4.1696,4.2143,4.2589,4.3036,4.3482
0.17965,0.22222,0.26526,0.3086,0.35216,0.39586,0.43968,0.48358,0.52755,0.57157,0.61564,0.65975,0.70389,0.74805,0.79225,0.83646,0.8807,0.92495,0.96923,1.0135,1.0578,1.1021,1.1465,1.1908,1.2351,1.2795,1.3239,1.3683,1.4127,1.4571,1.5015,1.5459,1.5903,1.6347,1.6792,1.7236,1.7681,1.8125,1.857,1.9015,1.9459,1.9904,2.0349,2.0794,2.1239,2.1684,2.2129,2.2574,2.302,2.3465,2.391,2.4355,2.4801,2.5246,2.5692,2.6137,2.6583,2.7028,2.7474,2.792,2.8365,2.8811,2.9257,2.9703,3.0149,3.0594,3.104,3.1486,3.1932,3.2378,3.2824,3.327,3.3717,3.4163,3.4609,3.5055,3.5501,3.5948,3.6394,3.684,3.7287,3.7733,3.8179,3.8626,3.9072,3.9519,3.9965,4.0412,4.0858,4.1305,4.1751,4.2198,4.2645,4.3091,4.3538
0.18182,0.22461,0.26782,0.3113,0.35497,0.39878,0.44268,0.48666,0.5307,0.57478,0.61891,0.66307,0.70726,0.75147,0.79571,0.83997,0.88424,0.92854,0.97285,1.0172,1.0615,1.1058,1.1502,1.1946,1.239,1.2833,1.3277,1.3722,1.4166,1.461,1.5054,1.5499,1.5943,1.6388,1.6832,1.7277,1.7722,1.8166,1.8611,1.9056,1.9501,1.9946,2.0391,2.0836,2.1281,2.1727,2.2172,2.2617,2.3063,2.3508,2.3953,2.4399,2.4844,2.529,2.5736,2.6181,2.6627,2.7073,2.7518,2.7964,2.841,2.8856,2.9302,2.9748,3.0194,3.064,3.1086,3.1532,3.1978,3.2424,3.287,3.3317,3.3763,3.4209,3.4655,3.5102,3.5548,3.5994,3.6441,3.6887,3.7334,3.778,3.8226,3.8673,3.912,3.9566,4.0013,4.0459,4.0906,4.1353,4.1799,4.2246,4.2693,4.3139,4.3586
0.18379,0.22676,0.27012,0.31372,0.35749,0.40137,0.44535,0.48939,0.53349,0.57763,0.6218,0.66601,0.71024,0.7545,0.79877,0.84307,0.88738,0.9317,0.97604,1.0204,1.0648,1.1091,1.1535,1.1979,1.2423,1.2867,1.3311,1.3756,1.42,1.4645,1.5089,1.5534,1.5978,1.6423,1.6868,1.7313,1.7758,1.8203,1.8648,1.9093,1.9538,1.9983,2.0428,2.0873,2.1319,2.1764,2.2209,2.2655,2.31,2.3546,2.3991,2.4437,2.4883,2.5328,2.5774,2.622,2.6666,2.7112,2.7557,2.8003,2.8449,2.8895,2.9341,2.9787,3.0233,3.068,3.1126,3.1572,3.2018,3.2464,3.2911,3.3357,3.3803,3.425,3.4696,3.5142,3.5589,3.6035,3.6482,3.6928,3.7375,3.7821,3.8268,3.8714,3.9161,3.9608,4.0054,4.0501,4.0948,4.1394,4.1841,4.2288,4.2735,4.3182,4.3628
0.18558,0.22871,0.27219,0.31589,0.35974,0.4037,0.44774,0.49184,0.53599,0.58017,0.62439,0.66863,0.7129,0.75719,0.8015,0.84582,0.89016,0.93451,0.97888,1.0233,1.0676,1.112,1.1564,1.2009,1.2453,1.2897,1.3342,1.3786,1.4231,1.4675,1.512,1.5565,1.601,1.6454,1.6899,1.7344,1.7789,1.8234,1.868,1.9125,1.957,2.0015,2.0461,2.0906,2.1352,2.1797,2.2243,2.2688,2.3134,2.3579,2.4025,2.4471,2.4917,2.5362,2.5808,2.6254,2.67,2.7146,2.7592,2.8038,2.8484,2.893,2.9376,2.9822,3.0269,3.0715,3.1161,3.1607,3.2054,3.25,3.2946,3.3393,3.3839,3.4285,3.4732,3.5178,3.5625,3.6071,3.6518,3.6964,3.7411,3.7858,3.8304,3.8751,3.9198,3.9644,4.0091,4.0538,4.0985,4.1432,4.1878,4.2325,4.2772,4.3219,4.3666
0.18722,0.23049,0.27407,0.31786,0.36178,0.4058,0.44989,0.49404,0.53823,0.58245,0.62671,0.67099,0.71529,0.75961,0.80394,0.84829,0.89266,0.93703,0.98142,1.0258,1.0702,1.1146,1.1591,1.2035,1.2479,1.2924,1.3369,1.3813,1.4258,1.4703,1.5148,1.5592,1.6037,1.6482,1.6927,1.7373,1.7818,1.8263,1.8708,1.9154,1.9599,2.0044,2.049,2.0935,2.1381,2.1827,2.2272,2.2718,2.3164,2.3609,2.4055,2.4501,2.4947,2.5393,2.5839,2.6285,2.6731,2.7177,2.7623,2.8069,2.8515,2.8961,2.9407,2.9853,3.03,3.0746,3.1192,3.1639,3.2085,3.2531,3.2978,3.3424,3.3871,3.4317,3.4764,3.521,3.5657,3.6104,3.655,3.6997,3.7443,3.789,3.8337,3.8784,3.923,3.9677,4.0124,4.0571,4.1018,4.1464,4.1911,4.2358,4.2805,4.3252,4.3699
0.18872,0.2321,0.27578,0.31965,0.36363,0.40771,0.45184,0.49603,0.54026,0.58452,0.6288,0.67311,0.71744,0.76178,0.80614,0.85052,0.8949,0.9393,0.98371,1.0281,1.0726,1.117,1.1614,1.2059,1.2503,1.2948,1.3393,1.3838,1.4282,1.4727,1.5172,1.5617,1.6062,1.6508,1.6953,1.7398,1.7843,1.8289,1.8734,1.9179,1.9625,2.007,2.0516,2.0962,2.1407,2.1853,2.2299,2.2744,2.319,2.3636,2.4082,2.4528,2.4974,2.542,2.5866,2.6312,2.6758,2.7204,2.765,2.8096,2.8543,2.8989,2.9435,2.9881,3.0328,3.0774,3.122,3.1667,3.2113,3.256,3.3006,3.3453,3.3899,3.4346,3.4792,3.5239,3.5686,3.6132,3.6579,3.7026,3.7472,3.7919,3.8366,3.8813,3.926,3.9706,4.0153,4.06,4.1047,4.1494,4.1941,4.2388,4.2835,4.3282,4.3729
0.1901,0.23359,0.27735,0.32128,0.36532,0.40944,0.45362,0.49784,0.5421,0.58639,0.6307,0.67504,0.71939,0.76376,0.80814,0.85253,0.89694,0.94135,0.98578,1.0302,1.0747,1.1191,1.1636,1.208,1.2525,1.297,1.3415,1.386,1.4305,1.475,1.5195,1.564,1.6085,1.653,1.6975,1.7421,1.7866,1.8312,1.8757,1.9203,1.9648,2.0094,2.0539,2.0985,2.1431,2.1877,2.2323,2.2768,2.3214,2.366,2.4106,2.4552,2.4998,2.5444,2.589,2.6336,2.6783,2.7229,2.7675,2.8121,2.8567,2.9014,2.946,2.9906,3.0353,3.0799,3.1246,3.1692,3.2139,3.2585,3.3032,3.3478,3.3925,3.4372,3.4818,3.5265,3.5712,3.6158,3.6605,3.7052,3.7499,3.7945,3.8392,3.8839,3.9286,3.9733,4.018,4.0627,4.1074,4.1521,4.1968,4.2415,4.2862,4.3309,4.3756
0.19137,0.23495,0.27879,0.32277,0.36686,0.41102,0.45524,0.49949,0.54378,0.5881,0.63244,0.67679,0.72117,0.76555,0.80995,0.85436,0.89878,0.94322,0.98766,1.0321,1.0766,1.121,1.1655,1.21,1.2545,1.2989,1.3434,1.3879,1.4325,1.477,1.5215,1.566,1.6105,1.6551,1.6996,1.7442,1.7887,1.8333,1.8778,1.9224,1.9669,2.0115,2.0561,2.1007,2.1452,2.1898,2.2344,2.279,2.3236,2.3682,2.4128,2.4574,2.502,2.5466,2.5912,2.6359,2.6805,2.7251,2.7697,2.8144,2.859,2.9036,2.9483,2.9929,3.0376,3.0822,3.1269,3.1715,3.2162,3.2608,3.3055,3.3502,3.3948,3.4395,3.4842,3.5288,3.5735,3.6182,3.6629,3.7075,3.7522,3.7969,3.8416,3.8863,3.931,3.9757,4.0204,4.0651,4.1098,4.1545,4.1992,4.2439,4.2886,4.3333,4.378
0.19255,0.23622,0.28011,0.32415,0.36828,0.41248,0.45672,0.50101,0.54532,0.58966,0.63402,0.6784,0.72279,0.76719,0.81161,0.85604,0.90047,0.94492,0.98937,1.0338,1.0783,1.1228,1.1673,1.2118,1.2562,1.3007,1.3453,1.3898,1.4343,1.4788,1.5233,1.5679,1.6124,1.6569,1.7015,1.746,1.7906,1.8352,1.8797,1.9243,1.9689,2.0134,2.058,2.1026,2.1472,2.1918,2.2364,2.281,2.3256,2.3702,2.4148,2.4594,2.504,2.5486,2.5933,2.6379,2.6825,2.7271,2.7718,2.8164,2.8611,2.9057,2.9503,2.995,3.0396,3.0843,3.1289,3.1736,3.2183,3.2629,3.3076,3.3523,3.3969,3.4416,3.4863,3.531,3.5756,3.6203,3.665,3.7097,3.7544,3.7991,3.8438,3.8885,3.9331,3.9778,4.0225,4.0672,4.112,4.1567,4.2014,4.2461,4.2908,4.3355,4.3802
0.19364,0.23738,0.28133,0.32542,0.36959,0.41382,0.45809,0.5024,0.54674,0.5911,0.63548,0.67987,0.72428,0.7687,0.81313,0.85757,0.90202,0.94648,0.99094,1.0354,1.0799,1.1244,1.1689,1.2134,1.2579,1.3024,1.3469,1.3914,1.436,1.4805,1.525,1.5696,1.6141,1.6587,1.7032,1.7478,1.7923,1.8369,1.8815,1.926,1.9706,2.0152,2.0598,2.1044,2.149,2.1936,2.2382,2.2828,2.3274,2.372,2.4166,2.4612,2.5059,2.5505,2.5951,2.6397,2.6844,2.729,2.7736,2.8183,2.8629,2.9076,2.9522,2.9969,3.0415,3.0862,3.1309,3.1755,3.2202,3.2648,3.3095,3.3542,3.3989,3.4435,3.4882,3.5329,3.5776,3.6223,3.667,3.7116,3.7563,3.801,3.8457,3.8904,3.9351,3.9798,4.0245,4.0692,4.1139,4.1587,4.2034,4.2481,4.2928,4.3375,4.3822
0.19466,0.23847,0.28247,0.32659,0.37079,0.41505,0.45936,0.50369,0.54805,0.59243,0.63682,0.68123,0.72565,0.77009,0.81453,0.85898,0.90345,0.94791,0.99239,1.0369,1.0814,1.1259,1.1704,1.2149,1.2594,1.3039,1.3484,1.393,1.4375,1.482,1.5266,1.5711,1.6157,1.6602,1.7048,1.7494,1.7939,1.8385,1.8831,1.9277,1.9722,2.0168,2.0614,2.106,2.1506,2.1952,2.2398,2.2844,2.3291,2.3737,2.4183,2.4629,2.5075,2.5522,2.5968,2.6414,2.6861,2.7307,2.7754,2.82,2.8647,2.9093,2.954,2.9986,3.0433,3.0879,3.1326,3.1773,3.2219,3.2666,3.3113,3.356,3.4006,3.4453,3.49,3.5347,3.5794,3.6241,3.6688,3.7134,3.7581,3.8028,3.8475,3.8922,3.9369,3.9817,4.0264,4.0711,4.1158,4.1605,4.2052,4.2499,4.2946,4.3394,4.3841
0.19561,0.23948,0.28352,0.32768,0.37192,0.4162,0.46053,0.50488,0.54926,0.59365,0.63806,0.68249,0.72692,0.77137,0.81582,0.86029,0.90476,0.94924,0.99372,1.0382,1.0827,1.1272,1.1717,1.2162,1.2608,1.3053,1.3498,1.3944,1.4389,1.4834,1.528,1.5726,1.6171,1.6617,1.7062,1.7508,1.7954,1.84,1.8846,1.9291,1.9737,2.0183,2.0629,2.1075,2.1521,2.1967,2.2413,2.286,2.3306,2.3752,2.4198,2.4645,2.5091,2.5537,2.5984,2.643,2.6876,2.7323,2.7769,2.8216,2.8662,2.9109,2.9555,3.0002,3.0449,3.0895,3.1342,3.1789,3.2236,3.2682,3.3129,3.3576,3.4023,3.447,3.4916,3.5363,3.581,3.6257,3.6704,3.7151,3.7598,3.8045,3.8492,3.8939,3.9386,3.9833,4.028,4.0728,4.1175,4.1622,4.2069,4.2516,4.2963,4.3411,4.3858
0.1965,0.24042,0.28451,0.3287,0.37296,0.41727,0.46161,0.50599,0.55038,0.59479,0.63921,0.68365,0.7281,0.77256,0.81702,0.8615,0.90598,0.95046,0.99496,1.0395,1.084,1.1285,1.173,1.2175,1.262,1.3066,1.3511,1.3957,1.4402,1.4848,1.5293,1.5739,1.6184,1.663,1.7076,1.7522,1.7967,1.8413,1.8859,1.9305,1.9751,2.0197,2.0643,2.1089,2.1535,2.1981,2.2427,2.2874,2.332,2.3766,2.4212,2.4659,2.5105,2.5552,2.5998,2.6444,2.6891,2.7337,2.7784,2.823,2.8677,2.9124,2.957,3.0017,3.0464,3.091,3.1357,3.1804,3.225,3.2697,3.3144,3.3591,3.4038,3.4485,3.4932,3.5378,3.5825,3.6272,3.6719,3.7166,3.7613,3.806,3.8507,3.8955,3.9402,3.9849,4.0296,4.0743,4.119,4.1637,4.2085,4.2532,4.2979,4.3426,4.3874
0.19734,0.2413,0.28543,0.32965,0.37393,0.41826,0.46263,0.50702,0.55142,0.59585,0.64028,0.68473,0.72919,0.77366,0.81813,0.86262,0.90711,0.9516,0.9961,1.0406,1.0851,1.1296,1.1742,1.2187,1.2632,1.3078,1.3523,1.3969,1.4414,1.486,1.5305,1.5751,1.6197,1.6642,1.7088,1.7534,1.798,1.8426,1.8872,1.9318,1.9764,2.021,2.0656,2.1102,2.1548,2.1994,2.244,2.2887,2.3333,2.3779,2.4226,2.4672,2.5118,2.5565,2.6011,2.6458,2.6904,2.7351,2.7797,2.8244,2.8691,2.9137,2.9584,3.003,3.0477,3.0924,3.1371,3.1817,3.2264,3.2711,3.3158,3.3605,3.4052,3.4499,3.4946,3.5393,3.5839,3.6286,3.6734,3.7181,3.7628,3.8075,3.8522,3.8969,3.9416,3.9863,4.031,4.0757,4.1205,4.1652,4.2099,4.2546,4.2994,4.3441,4.3888
0.19812,0.24213,0.28629,0.33054,0.37484,0.41919,0.46357,0.50798,0.5524,0.59683,0.64128,0.68574,0.73021,0.77468,0.81917,0.86366,0.90816,0.95266,0.99717,1.0417,1.0862,1.1307,1.1753,1.2198,1.2643,1.3089,1.3534,1.398,1.4425,1.4871,1.5317,1.5762,1.6208,1.6654,1.71,1.7546,1.7992,1.8438,1.8884,1.933,1.9776,2.0222,2.0668,2.1114,2.156,2.2006,2.2453,2.2899,2.3345,2.3791,2.4238,2.4684,2.5131,2.5577,2.6024,2.647,2.6917,2.7363,2.781,2.8256,2.8703,2.915,2.9596,3.0043,3.049,3.0937,3.1383,3.183,3.2277,3.2724,3.3171,3.3618,3.4065,3.4512,3.4959,3.5406,3.5853,3.63,3.6747,3.7194,3.7641,3.8088,3.8535,3.8982,3.9429,3.9876,4.0324,4.0771,4.1218,4.1665,4.2113,4.256,4.3007,4.3454,4.3902
0.19886,0.24291,0.2871,0.33137,0.3757,0.42006,0.46446,0.50887,0.55331,0.59775,0.64221,0.68668,0.73116,0.77564,0.82013,0.86463,0.90914,0.95365,0.99816,1.0427,1.0872,1.1317,1.1763,1.2208,1.2654,1.3099,1.3545,1.399,1.4436,1.4882,1.5327,1.5773,1.6219,1.6665,1.7111,1.7556,1.8002,1.8448,1.8894,1.934,1.9787,2.0233,2.0679,2.1125,2.1571,2.2018,2.2464,2.291,2.3356,2.3803,2.4249,2.4696,2.5142,2.5589,2.6035,2.6482,2.6928,2.7375,2.7822,2.8268,2.8715,2.9162,2.9608,3.0055,3.0502,3.0949,3.1395,3.1842,3.2289,3.2736,3.3183,3.363,3.4077,3.4524,3.4971,3.5418,3.5865,3.6312,3.6759,3.7206,3.7653,3.81,3.8547,3.8995,3.9442,3.9889,4.0336,4.0783,4.1231,4.1678,4.2125,4.2572,4.302,4.3467,4.3914
